rating,title,body,author,tag,verified,date,product_handle,featured,photos
5,Lazy-girl approved,Skipped my mascara for the first time in years. Survived a swim session at Sunway Lagoon. Tested. Just go for it.,Rachel S.,Monolid · Raya,true,8 weeks ago,nightshift-magnetic-eyelashes,false,
3,Good but practice needed,"Liner runs out faster than I expected. The magnets do most of the work, you just hold the band close and they snap into place. Wish the magnetic liner was bigger or refillable. Stick with it through the first week and it pays off.",Crystal,Monolid · Daily,true,7 months ago,nightshift-magnetic-eyelashes,false,
5,Survived a 12-hour shift,"I have hooded eyes and the band sits flush, no awkward gap. The band sits perfectly with traditional eye makeup, no gap when I do my kohl. I have monolid-leaning eyes and this still lifts the corner naturally. Recommended to my mom and aunties at the temple.",Shanti M.,Monolid · Date night,false,7 months ago,nightshift-magnetic-eyelashes,false,
3,"Not bad, learning curve","Akak office punya recommendation, ended up jadi addicted. Kawan-kawan ingat saya buat extension haha. Tak rasa berat langsung, macam tak pakai apa-apa. Will tag you guys when I do the next review.",Liyana Z.,Monolid · Office,true,11 months ago,nightshift-magnetic-eyelashes,false,
3,Good but practice needed,"Okay first of all, this is so gerek. Mata saya sensitive, tapi ni tak buat watery langsung. Took practice. Day 1 was rough but I figured it out by day 3. Memang sayang nak habiskan.",Aisyah,Monolid · Diwali,true,7 months ago,nightshift-magnetic-eyelashes,false,
4,It clicks suddenly,"Bought, struggled, watched a tutorial, fell completely in love. The breakthrough happens when you stop thinking and just trust the magnet click. Cancelled my eyelash extension appointments. These are that good once you've got the hang. Genuinely life-changing once you're past the first few tries.",Khadijah A.,Monolid · Office,false,6 months ago,nightshift-magnetic-eyelashes,false,
5,My new daily,Eh nice.,Michelle,Monolid · Birthday,true,5 months ago,nightshift-magnetic-eyelashes,false,
4,Easy after the first try,My MUA recommended these for a wedding shoot. Now I own three pairs. No glue means no panda eyes at the end of the day. Recommended to my whole office WhatsApp group.,Hui Min Wong,Monolid · First-timer,true,3 months ago,nightshift-magnetic-eyelashes,false,
5,Life-changing after the first week,"My friend warned me about the learning curve. She was right but also it's so worth it. If you struggle on day 1, stick with it — the breakthrough happens around day 3-4. Pro tip from another struggler: let the magnets find each other, don't force them. Take it from someone who was about to give up.",Janet L.,Monolid · First-timer,true,4 weeks ago,nightshift-magnetic-eyelashes,false,
5,Survived my akad,"Sebelum ni stress nak pakai bulu mata palsu, tapi ni mudah giler. Senang nak ratakan, tak payah cermin pun boleh. Beli lagi confirm.",Sharifah,Double lid · Reception,true,8 months ago,memo-magnetic-eyelashes-pre-order,false,
4,Worth the hype,"Bought these the day my old strip lashes ripped my real ones out. Never going back. My contact lenses don't fog up with these, unlike strip lashes. My makeup bag has been forever changed.",Cheryl L.,Double lid · Travel,true,9 months ago,memo-magnetic-eyelashes-pre-order,false,
5,Now my daily,"Discovered Santai through a TikTok and now I'm in the cult. I get compliments every time. People always assume I had extensions done. Held through air-con, humidity, the works. My new daily.",Janet Lai,Double lid · Hari Raya,true,10 days ago,memo-magnetic-eyelashes-pre-order,false,
5,Repurchasing,Worth it.,Mei Ling,Double lid · Travel,true,9 months ago,memo-magnetic-eyelashes-pre-order,false,
5,Better than extensions,"Was on the fence for two months. Should've bought sooner. I usually struggle with hooded eye products, but the band sits right. Sits completely flat on my lid, no gap, no awkward corner-lift. Will be repurchasing the moment my pair gives out.",Hui Min,Double lid · Birthday,true,6 months ago,memo-magnetic-eyelashes-pre-order,false,
5,Glasses-friendly,Got these as a gift and ended up ordering my own pair. Stayed perfect through a tearful K-drama marathon. Already telling everyone who'll listen.,@karen_xx,Double lid · Raya,true,3 days ago,memo-magnetic-eyelashes-pre-order,false,
3,"Not bad, learning curve","Eh confirm worth it lah. Sit perfectly on my eye shape, tak payah trim langsung. Will rep this brand sampai bila-bila.",Diyana Ibrahim,Double lid · Daily,true,4 months ago,memo-magnetic-eyelashes-pre-order,false,
5,My new favourite,Quality 真的不错，比预期的好。 戴了一整天都没有不舒服。 推荐给所有 Chinese girls。,Hui Ying Chong,Double lid · Akad,true,10 months ago,memo-magnetic-eyelashes-pre-order,false,
5,Sold,Lives in my bag.,Mei,Double lid · Diwali,true,3 months ago,memo-magnetic-eyelashes-pre-order,false,
5,"Bought it for Raya, kept wearing it after","Dah lama nak cuba magnetic lashes, alhamdulillah jumpa Santai. Pakai pakai pakai, sekarang dah jadi part of muka. Five stars, no doubt.",Marissa,Double lid · First-timer,true,6 months ago,memo-magnetic-eyelashes-pre-order,false,
5,Compliments every time,"My MUA in Bangsar uses Santai on all her brides, that sold me. Held up perfectly through a Carnatic music performance with stage lights. Will definitely buy again, no hesitation.",Geetha M.,Double lid · Reception,true,9 months ago,memo-magnetic-eyelashes-pre-order,false,
3,"Not bad, learning curve","Mixed feelings. Sits completely flat on my lid, no gap, no awkward corner-lift. The first application was rough, mostly because I rushed it. Magnetic liner ran out faster than I'd like — wish there was a refill. Recommended, just be patient on day 1.",Pei Shan C.,Double lid · Daily,true,10 months ago,memo-magnetic-eyelashes-pre-order,false,
4,Yes,No notes.,Amira Hassan,Double lid · Photoshoot,true,18 days ago,memo-magnetic-eyelashes-pre-order,false,
5,Bestie put me on,Honestly didn't think magnetic lashes would work for me. Photographs beautifully. My ring light selfies look like studio shots. Bought a second pair as a gift.,Pei Ling,Double lid · Photoshoot,false,1 week ago,memo-magnetic-eyelashes-pre-order,false,
5,Best lah,Worth it sungguh.,Nadia Mohd,Double lid · Daily,true,7 weeks ago,memo-magnetic-eyelashes-pre-order,false,
5,"Sits flat, looks natural","Tried at a friend's place before buying. Sold within five minutes. Took these to Bali, survived the humidity and the ocean. Genuinely worth the price.",Jasmine,Double lid · Wedding,true,28 days ago,memo-magnetic-eyelashes-pre-order,false,
5,Easy after the first try,"Bought these the day my old strip lashes ripped my real ones out. Never going back. Easier to remove than to apply. Just lift off, no residue. I love that I can re-use them. Strip lashes felt so wasteful. Local brand done right.",@meiling_pj,Double lid · Akad,true,9 days ago,memo-magnetic-eyelashes-pre-order,false,
4,Love,Beli lagi confirm.,Aliya Ibrahim,Double lid · Office,true,8 days ago,memo-magnetic-eyelashes-pre-order,false,
5,Survived my akad,"Boss noticed my eyes today. Told her Santai, she Instagram-stalked the shop. Pakai pergi wedding, tak ada lift up langsung sampai habis majlis. Boleh tahan lah honestly.",Marissa,Double lid · Hari Raya,true,27 days ago,memo-magnetic-eyelashes-pre-order,true,
5,Better than extensions,"I have sensitive eyes and these don't irritate at all. The instructions card actually helps, didn't expect that. Hands down the best beauty purchase this year.",Joanne,Double lid · Engagement,true,1 week ago,memo-magnetic-eyelashes-pre-order,false,
1,Not for me,"Day 1 was humbling. Day 5 was effortless. Holds through long days, including the LRT commute and aircon offices. The first application was rough, mostly because I rushed it. Solid product, just don't expect Day-1 perfection.",Sarah,Double lid · Daily,true,17 days ago,memo-magnetic-eyelashes-pre-order,false,
5,Genuine 30-second application by day 3,"Took these to a beach trip and they survived the swim, the sweat, and the karaoke. Looks natural in selfies and in person — not the same with most magnetic lashes. Permanently in my bag.",Yu Han Lai,Double lid · Date night,false,3 weeks ago,memo-magnetic-eyelashes-pre-order,false,
5,It clicks suddenly,"First time was humbling. By day 3, faster than mascara. Once you nail the angle, it lives in muscle memory forever. Cancelled my eyelash extension appointments. These are that good once you've got the hang. Trust the process. It's worth it.",Yu Han,Double lid · Birthday,true,7 weeks ago,memo-magnetic-eyelashes-pre-order,false,
5,Recommended,"Sits flat, looks natural.",Cheryl T.,Double lid · Weekend,true,7 months ago,memo-magnetic-eyelashes-pre-order,false,
5,Memo convert,"I always thought magnetic was a gimmick. Officially wrong. I keep them in the case in my handbag and they're never tangled. If you're on the fence, just buy them.",Crystal,Double lid · Wedding,true,3 months ago,memo-magnetic-eyelashes-pre-order,false,
5,Obsessed,Sold.,Wei Ting Y.,Double lid · Hari Raya,true,5 days ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Genuine 30-second application by day 3,"Sister-in-law tried mine and bought her own within the week. Survived a 6-hour bharatanatyam recital, the makeup melted before the lashes did. Removal is gentle enough that I don't lose any of my natural lashes. Worth every cent and then some.",Deepa M.,Double lid · Daily,true,7 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,First magnetic lash that actually fits,Saw VIP Access on a friend and had to ask what brand. Sits flush even on my deep-set eyes. Big plus. No glue means no panda eyes at the end of the day. Already ordered a backup pair.,Crystal Yap,Double lid · Daily,true,8 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
4,Survived my akad,"Kakak ipar bagi sebagai birthday gift, terus jatuh cinta. Suami pun puji cantik, dia rare nak comment pasal makeup. First time I stuck them on upside down, lol. Lesson learned. Berbaloi-baloi.",Eka M.,Double lid · Office,true,8 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,"Light, comfy, easy","Sis, this is the lazy-girl lash, period. Travel with the case, sekali pun tak rosak. Liner dia draw smooth, tak skip-skip macam yang lain. Stop scrolling and just buy lah.",Aina Bakar,Double lid · Diwali,true,8 months ago,vip-access-magnetic-eyelashes-pre-order,false,
4,Compliments every time,"I always thought magnetic was a gimmick. Officially wrong. Easier to remove than to apply. Just lift off, no residue. Photographs beautifully. My ring light selfies look like studio shots. Took practice. Day 1 was rough but I figured it out by day 3. Will be repurchasing the moment my pair gives out.",Si Min Tan,Double lid · Akad,true,2 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
5,"Sits flat, looks natural","Office crush noticed my eyes. Worth every ringgit alone. Pairs perfectly with a winged liner if you're already used to drawing one. The magnets do most of the work, you just hold the band close and they snap into place. 100% buying again.",Hui,Double lid · Hari Raya,true,7 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
5,"Sits flat, looks natural","Saya amat berpuas hati dengan VIP Access. Tidak meninggalkan sebarang kesan apabila ditanggalkan, tidak seperti gam yang sering merosakkan bulu mata. Saya mengesyorkan produk ini kepada rakan-rakan saya, terutamanya yang baru ingin mencuba bulu mata magnetik. Pasti akan membeli semula.",Nurul Z.,Double lid · Wedding,true,9 days ago,vip-access-magnetic-eyelashes-pre-order,false,
2,Mixed feelings,"Honest review: needed practice. The outer corner needs an extra press, otherwise it'll lift. The magnets do most of the work, you just hold the band close and they snap into place. The first application took me 10 minutes. Now I do it in 30 seconds. Stick with it through the first week and it pays off.",Sze Wei C.,Double lid · Raya,true,5 months ago,vip-access-magnetic-eyelashes-pre-order,false,
4,My new favourite,比之前用的胶水睫毛好太多了。 戴起来很轻，几乎感觉不到。 Local brand 加油！,Crystal N.,Double lid · Office,true,8 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,"Day 1 was rough, day 7 was magic","Honestly thought I'd made a mistake the first night. Day 4 I was a believer. I genuinely don't remember the last time I used mascara. That's the level of life-changing. The video tutorial saved me. Watch it BEFORE your first attempt, not after. Three days of patience for a lifetime of effortless lashes. Take the trade.",Maisarah A.,Double lid · Daily,true,3 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Stick with it,"Watched the demo video three times before I got it. Worth the patience. Three days of slight struggle, six months of effortless wear. Worth the trade. Three days of patience for a lifetime of effortless lashes. Take the trade.",@sharon_pj,Double lid · Engagement,true,8 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Glasses-friendly,"Beli VIP Access ikut review IG, sumpah tak menyesal. Pakai 3 hari berturut-turut, masih cantik macam baru. Akak pun nak beli lagi sepasang.",Nor Zainal,Double lid · Hari Raya,true,6 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
4,Worth it,Worth the hype.,Nadia A.,Double lid · Birthday,true,23 days ago,vip-access-magnetic-eyelashes-pre-order,false,
4,Easy after the first try,妈妈试过我的，现在她也要买。 Removed 容易，no residue。 强烈推荐！,Michelle S.,Double lid · Birthday,true,16 days ago,vip-access-magnetic-eyelashes-pre-order,false,
2,Not for me,Not for me.,S. Pillai,Double lid · CNY,true,1 month ago,vip-access-magnetic-eyelashes-pre-order,false,
4,Almost gave up — glad I didn't,"Be patient with the first few wears. It clicks suddenly, then it's effortless. Wish someone told me the first time would feel awkward — it gets so much faster. The breakthrough happens when you stop thinking and just trust the magnet click. Push through day 1 and you're set for life.",Wani R.,Double lid · Diwali,true,5 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Sold,Genuinely so good.,Rachel C.,Double lid · Engagement,true,9 months ago,vip-access-magnetic-eyelashes-pre-order,false,
4,Easier than mascara,包装精美，质量也很好。 适合 monolid 的款式，band sit flush。 Stop scrolling 直接 buy。,Hui Min Heng,Double lid · First-timer,true,3 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,"Bought it for Raya, kept wearing it after","Suka sangat dengan VIP Access, ringan dan natural. Bila orang puji baru perasan tu sebab Santai. Hubby pun tak perasan, ingat saya pergi salon. Yes yes yes, beli je.",Izzati,Double lid · Daily,true,1 month ago,vip-access-magnetic-eyelashes-pre-order,false,
4,First magnetic lash that actually fits,"Mak suruh beli yang murah dulu, ended up buying two pairs of these instead. Recommended for office girlies who always rush in the morning. First time I stuck them on upside down, lol. Lesson learned. Will get another pair next month.",Mira R.,Double lid · Date night,false,8 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Easy after the first try,"The packaging alone is worth a photo. Customer service responded within an hour when I had a question. Highly recommend, especially for first-timers.",Ling B.,Double lid · Akad,true,13 days ago,vip-access-magnetic-eyelashes-pre-order,false,
5,"Sits flat, looks natural","Bought VIP Access for my engagement weekend. Fits beautifully under my horn-rimmed glasses, no lens touching. Photographer at my engagement asked which extensions I was wearing. Bought one for my mom's birthday next month.",Saraswati,Double lid · Travel,true,3 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,No notes,Hooked.,Jasmine Yeo,Double lid · Office,true,8 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Glasses-friendly,"终于一对磁性睫毛 sit flush 在我的眼皮上。 Cousin asked which brand, told her Santai, she ordered same night. Saved me so much morning time, no joke.",Sharon S.,Double lid · Akad,true,4 days ago,vip-access-magnetic-eyelashes-pre-order,false,
5,,Disyorkan.,@fatin_pj,Double lid · Birthday,true,4 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Genuine 30-second application by day 3,Bestie 介绍的，现在我也介绍给我的朋友们。 磁吸力够强，戴一整天都不会掉。 推荐给所有 Chinese girls。,Si Min Cheong,Double lid · CNY,true,4 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
5,My new daily,Already repurchased.,Michelle S.,Double lid · Wedding,true,11 months ago,vip-access-magnetic-eyelashes-pre-order,false,
4,Survived a 12-hour shift,Akhirnya jumpa magnetic lashes yang fit my mata. Tak gugur walaupun sambil masak dan menangis tengok cerekarama. Magnetic liner ran out faster than I'd like — wish there was a refill. Bagi 100 stars boleh tak?,Aina,Double lid · Daily,true,8 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Compliments every time,"Tengok TikTok girls semua pakai, akhirnya beli sendiri. Hari-hari pakai pergi office, sampai weekend pun pakai. Hubby pun tak perasan, ingat saya pergi salon. Cuba lah, tak rugi.",Iman,Double lid · CNY,true,10 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Recommended,Love it.,Sangeetha,Double lid · Hari Raya,true,7 months ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Worth the hype,"My makeup routine just got 8 minutes shorter. Has the right balance — not too natural, not too dramatic. Skip the strip lashes, go straight to these.",Xin Yi T.,Double lid · Office,true,3 months ago,vip-access-magnetic-eyelashes-pre-order,false,
3,Good but practice needed,"Last week pergi Bangsar event, semua orang tanya which lashes. Cantik dia, very flattering for my mata sepet. Will rep this brand sampai bila-bila.",Sangeetha Raj,Double lid · Birthday,true,7 weeks ago,vip-access-magnetic-eyelashes-pre-order,false,
5,Best lah,10/10 quality.,Vimala R.,Double lid · Engagement,true,8 months ago,vip-access-magnetic-eyelashes-pre-order,false,
